GeneID	Base Mean	log2(FC)	StdErr	Wald-Stats	P-Value	P-adj
MSTRG.1105.1	3255.19966955606	-1.60948361250979	0.312747423622407	-5.14627296963119	2.65712693900188e-07	2.24287124513821e-06
gene-J2S48_RS06690	124.862200656528	-2.37095562958084	0.460849087425578	-5.14475496268336	2.67870221463295e-07	2.25564756198539e-06
gene-J2S48_RS24485	560.171184262124	2.64711597162907	0.514875034573203	5.14127855086885	2.72875144398146e-07	2.29228208831344e-06
MSTRG.2482.1	656.631331768807	1.74983631879027	0.340515701764396	5.1387830567678	2.76523418530169e-07	2.31737209356742e-06
gene-J2S48_RS08330	6753.5448437701	-2.05028914917676	0.399253039984624	-5.135312555806	2.81675500081547e-07	2.35491474173189e-06
MSTRG.1538.1	241.406263889068	-2.4267524128346	0.473500788319213	-5.12512855881159	2.97334795538804e-07	2.4799137827915e-06
rna-J2S48_RS06995	118.404071425092	-3.72295295530363	0.727889768742807	-5.11472082061796	3.14205323181593e-07	2.61439726153235e-06
gene-J2S48_RS04555	7566.60875073681	-2.14465367917222	0.419446546885316	-5.11305599032291	3.16988291202325e-07	2.63130327981456e-06
gene-J2S48_RS14790	828.45282475446	1.52204206771058	0.298175701589675	5.10451408212024	3.31645578876181e-07	2.74646445107154e-06
gene-J2S48_RS10385	6147.27371082383	2.39680341868265	0.469931641247648	5.10032355412213	3.39073346542651e-07	2.80135361542195e-06
MSTRG.2142.2	4179.78562239101	-2.22587820630392	0.436922299337743	-5.09444862319398	3.49757663577499e-07	2.88282610708701e-06
gene-J2S48_RS22805	321.575422767844	2.24455914316302	0.440742782351815	5.09267362516067	3.53049150227361e-07	2.90312481982733e-06
gene-J2S48_RS20775	373.711801449981	2.08481150027948	0.410084318910348	5.08386057242843	3.69839471548876e-07	3.03406948205085e-06
gene-J2S48_RS19865	2558.61675538648	-1.68758727489933	0.332197674874139	-5.08006949638858	3.77296818103682e-07	3.08801577994673e-06
MSTRG.2560.1	340.132302050635	-1.94209172579946	0.382486866129269	-5.07753833603031	3.82356375719031e-07	3.11487066079945e-06
MSTRG.3379.1	1231.87577310261	-1.77923623031246	0.350384972678985	-5.07794674157604	3.81535603688704e-07	3.11487066079945e-06
gene-J2S48_RS26380	344.470510432452	-3.02871302792244	0.596623299874961	-5.07642431758396	3.84603889210293e-07	3.12591049629619e-06
rna-J2S48_RS16870	59.0507093748722	-3.99900511287805	0.788585088536013	-5.07111429193024	3.95493154433531e-07	3.20697342588116e-06
MSTRG.2911.1	371.359043518019	1.86139943384421	0.367671311298538	5.06267249209666	4.13419719252796e-07	3.34459417215368e-06
gene-J2S48_RS14765	53.0248809561522	-3.93286276111528	0.777196068521626	-5.06032251114745	4.18547913568818e-07	3.37041644242718e-06
MSTRG.2126.1	372.642088532313	-1.84766672137362	0.365159451295253	-5.05989017898835	4.19498021381174e-07	3.37041644242718e-06
MSTRG.3155.1	1028.39651239886	1.58426428603393	0.31307705302096	5.06030151602284	4.18594005164054e-07	3.37041644242718e-06
MSTRG.492.1	212.990268626395	-2.18319153524572	0.431921747583443	-5.05459969881222	4.31294413027062e-07	3.45726391037483e-06
gene-J2S48_RS04310	188.798531297898	1.96342903304396	0.389230813202117	5.04438232135646	4.54988747624608e-07	3.63887119390183e-06
gene-J2S48_RS08880	1686.01352164431	1.81252989401924	0.35983295848332	5.0371425165137	4.72532955884834e-07	3.7705761832906e-06
gene-J2S48_RS15475	4114.94228143691	1.71910265183874	0.34134659987008	5.03623780782657	4.74770667765028e-07	3.77982192995657e-06
gene-J2S48_RS14055	270.190505603549	-2.34841603480892	0.466701605629298	-5.03194333699008	4.85532785041332e-07	3.85673774603126e-06
MSTRG.2499.1	642.75415328362	-2.06537190093039	0.410556424416491	-5.03066516098446	4.8878112376448e-07	3.87375628178049e-06
gene-J2S48_RS20480	1297.23692233734	-1.6712731779933	0.332429813201589	-5.02744673198075	4.97053494925926e-07	3.9304252657461e-06
gene-J2S48_RS00975	570.341396519945	1.96885938340418	0.391661782785372	5.02693770477753	4.9837415919964e-07	3.93199252179355e-06
gene-J2S48_RS07115	236.966372550853	-1.78492943878777	0.355391451976153	-5.02243210651994	5.1021235451604e-07	4.01546389189724e-06
gene-J2S48_RS25515	571.528339915627	-2.97081490667951	0.591555019941797	-5.02204326990887	5.1124661598235e-07	4.01546389189724e-06
gene-J2S48_RS19870	3437.10279840448	-2.14010853504174	0.426631883983448	-5.01628831642776	5.26792577863384e-07	4.12830962025824e-06
gene-J2S48_RS17085	656.477519788661	1.79102316778156	0.357226028769604	5.0136972771844	5.33939691816356e-07	4.17497933132298e-06
gene-J2S48_RS19770	516.118648890067	-1.60878204245951	0.321114905352879	-5.0099886851767	5.4433235698113e-07	4.24676224165902e-06
gene-J2S48_RS12175	490.928275914334	1.71850402640337	0.343146488447365	5.00807697079776	5.49765503078168e-07	4.27961901618405e-06
MSTRG.1361.1	1439.64260848702	-2.73223411709051	0.546965940999409	-4.99525457124114	5.87582062664031e-07	4.56385801665654e-06
gene-J2S48_RS15305	449.440361771051	2.00855671971743	0.402726665485537	4.98739440880048	6.11990477764851e-07	4.74292620267759e-06
rna-J2S48_RS19440	447.008915653326	-2.97278558275994	0.599048479902043	-4.96251252193487	6.95870786499246e-07	5.38109352120719e-06
gene-J2S48_RS20375	2946.4973809047	2.06284532440439	0.41572196994725	4.96207916234531	6.97425578760998e-07	5.38123745021977e-06
gene-J2S48_RS13895	337.531257321558	-1.97110476206331	0.397705679981439	-4.95618961779803	7.18890607110208e-07	5.53466768507046e-06
gene-J2S48_RS12135	672.29486998138	-1.46975480702778	0.297299030583237	-4.94369189211425	7.66568226598233e-07	5.888790565293e-06
gene-J2S48_RS05005	7064.37791558119	1.66001935366749	0.33605926055592	4.93966257891967	7.82578715064662e-07	5.9986285314475e-06
gene-J2S48_RS21475	207.909348202011	-2.17223330595081	0.440836196650997	-4.92752936907885	8.3275909234355e-07	6.36933428052283e-06
gene-J2S48_RS13710	228.673638734947	-1.83110630878604	0.372355190498435	-4.91763336596683	8.75967767503281e-07	6.68521806005227e-06
gene-J2S48_RS18935	1875.35628152242	-1.64005668702753	0.333698239243175	-4.91478975360244	8.88777870605253e-07	6.76823669723957e-06
gene-J2S48_RS09065	270.995219248008	-2.07860764857877	0.423401441498961	-4.90930697170021	9.13988135132577e-07	6.94512025459743e-06
gene-J2S48_RS22285	620.854181046794	-2.17892088787425	0.44393346403206	-4.90821500159964	9.190906658578e-07	6.96877619588718e-06
gene-J2S48_RS15275	46.9160996136859	3.90324598507696	0.796130322841472	4.90277266559308	9.4493318527367e-07	7.14924610802087e-06
gene-J2S48_RS12120	693.79955685842	2.37848922654916	0.485926858753838	4.89474739603571	9.84320793641278e-07	7.41521664543096e-06
gene-J2S48_RS13065	733.759567561687	1.59306557322291	0.325444180732545	4.89505011162611	9.82806815332155e-07	7.41521664543096e-06
gene-J2S48_RS20285	61.1047319977134	2.48469291343206	0.509633263207541	4.8754527869587	1.08559159391075e-06	8.1605737198913e-06
gene-J2S48_RS00740	279.198382057109	1.99488260536619	0.409727866581152	4.86879894699834	1.12278569007824e-06	8.42209480159334e-06
gene-J2S48_RS01625	1354.11360662058	-1.62088716869587	0.332965684298935	-4.86803068643146	1.12715830856721e-06	8.43682810878406e-06
gene-J2S48_RS05060	1074.66941555946	1.44853768470237	0.297631413384568	4.86688440655529	1.13371293268491e-06	8.46779616885981e-06
gene-J2S48_RS19940	96.0210201978219	3.03076497424542	0.622949135614828	4.86518850572634	1.14347769856795e-06	8.52255825124152e-06
gene-J2S48_RS19320	141.62190286109	-2.18042191628917	0.448425291771468	-4.86239727397085	1.15972568371765e-06	8.62530588123765e-06
gene-J2S48_RS14910	662.017719779953	1.53335894458173	0.315695470783463	4.85708249401358	1.19127972161805e-06	8.84121369666955e-06
gene-J2S48_RS15510	382.84082047845	1.45477661163163	0.300041269298094	4.84858837930823	1.24343131024001e-06	9.20875238852169e-06
gene-J2S48_RS13050	935.160802105116	2.00894068995354	0.414770138484879	4.84350367481139	1.2756936078999e-06	9.4277525495218e-06
gene-J2S48_RS03905	3138.89576238696	1.38389620243429	0.285885254724029	4.84074005065492	1.29356492802379e-06	9.51965954383897e-06
gene-J2S48_RS19775	3981.39121519008	-1.27603227590581	0.263597781102963	-4.84083086954129	1.29297382841781e-06	9.51965954383897e-06
gene-J2S48_RS07450	276.58385764094	1.87917716683142	0.388250071502607	4.84012059433401	1.29760363111364e-06	9.52936167671086e-06
gene-J2S48_RS16885	324.38232009728	-1.8869738254257	0.390043270726589	-4.8378576610502	1.31246073287648e-06	9.61830532900902e-06
gene-J2S48_RS03900	644.18316339915	2.13584382665964	0.441580271969517	4.83681894830456	1.31933497552514e-06	9.64849774376734e-06
MSTRG.559.1	68.9450504894968	2.53078316129779	0.524107397436898	4.82874917178114	1.37393338590802e-06	1.00268513559079e-05
gene-J2S48_RS21530	1632.0851087561	-2.36674547257411	0.490354461032285	-4.82660128673385	1.38882775298047e-06	1.01144773777351e-05
gene-J2S48_RS21885	2235.87912521384	1.63851005647496	0.339546348092654	4.82558586089653	1.39592309588612e-06	1.01450593462429e-05
MSTRG.152.1	100.578284284898	-2.31694578943346	0.480813216411158	-4.81880636877538	1.44419628557539e-06	1.0452519810683e-05
gene-J2S48_RS01805	115.231482470456	-2.29704214752244	0.476642533066016	-4.8192135367078	1.44125230875229e-06	1.0452519810683e-05
gene-J2S48_RS05010	19795.4316034928	-1.85284282674347	0.384675539830639	-4.81663801020263	1.45997198069664e-06	1.05449110275883e-05
gene-J2S48_RS21950	1307.87536294472	-1.39709164728786	0.290143964373424	-4.81516701650138	1.47076825234541e-06	1.06010312509588e-05
gene-J2S48_RS13400	2127.89227690193	-1.37363747295628	0.285808622414017	-4.80614427008594	1.53868884188846e-06	1.10678172754317e-05
MSTRG.50.1	41427.1451166389	4.31989145701991	0.899499015742721	4.80255273370473	1.56655544308168e-06	1.12451715514654e-05
gene-J2S48_RS15300	141.625485761301	3.37218403799149	0.702728539034684	4.79870085057845	1.59698109872146e-06	1.14401324924771e-05
gene-J2S48_RS21785	629.506072843821	-1.52267817341306	0.317938588682075	-4.7892210244906	1.67429986902515e-06	1.19695355942757e-05
gene-J2S48_RS17565	2807.33624645504	1.33353574396058	0.279193957881498	4.77637751933939	1.78481178599416e-06	1.27155422668632e-05
gene-J2S48_RS17770	2348.36238482676	1.69542095919358	0.35496878721832	4.77625363198718	1.78591116051861e-06	1.27155422668632e-05
MSTRG.168.1	91.1322413642095	-2.61797368369717	0.548545081153194	-4.77257708371656	1.81883459893056e-06	1.29019653750151e-05
gene-J2S48_RS25640	444.956360978343	-2.22035668401484	0.465238986138206	-4.77250778668676	1.81946071802953e-06	1.29019653750151e-05
MSTRG.3171.1	1933.16542005899	-1.67860702987481	0.351842716966758	-4.77090173798709	1.83402999965791e-06	1.29790042198013e-05
gene-J2S48_RS00675	402.768359013896	3.18341588254204	0.667773521790204	4.76720890940354	1.86795594049867e-06	1.31924388297718e-05
gene-J2S48_RS24840	231.510969450784	-1.59352924556187	0.334330006225259	-4.76633630212721	1.87606019910429e-06	1.32230158500248e-05
gene-J2S48_RS16925	632.161040608226	1.91065976927762	0.40128493447816	4.76135435226914	1.9229805659322e-06	1.34994006462134e-05
gene-J2S48_RS24725	3664.82933936699	-1.36692894795983	0.287073269757744	-4.76160301902492	1.92061211052645e-06	1.34994006462134e-05
gene-J2S48_RS11525	1049.83458088179	-1.68006556890689	0.353142996746632	-4.75746534515673	1.96038898096469e-06	1.37209139737014e-05
gene-J2S48_RS26130	303.104709463185	-1.70411701487489	0.358213861065309	-4.7572615135744	1.96236879840834e-06	1.37209139737014e-05
gene-J2S48_RS17110	537.78956235986	1.73332822891487	0.364457540770529	4.75591265103283	1.97551880400779e-06	1.3785343367409e-05
gene-J2S48_RS22825	54.9231887121247	-2.75297862126357	0.579007297352927	-4.75465272000798	1.98787825338813e-06	1.3844010977373e-05
gene-J2S48_RS13600	338.749593790671	-1.56890750387151	0.330501078308031	-4.74705714094302	2.0639765703433e-06	1.43454562022075e-05
gene-J2S48_RS06890	197.220029526324	1.80482606038775	0.380408278827134	4.7444447475022	2.09079035588832e-06	1.45030467656966e-05
gene-J2S48_RS04840	4327.77222212079	-2.01060922261916	0.423881590458449	-4.74332754211994	2.1023592831413e-06	1.45544754324979e-05
gene-J2S48_RS19295	376.800865011854	-2.12682156117924	0.449119628614076	-4.73553464528445	2.18478377490616e-06	1.50952614664621e-05
gene-J2S48_RS04585	979.16607665882	-1.45505020413496	0.307483907022676	-4.73211823741936	2.22188918916786e-06	1.5321413050502e-05
gene-J2S48_RS21660	96.47363011187	2.32947413413972	0.492597120190997	4.7289641750981	2.25668194718999e-06	1.55307600412702e-05
gene-J2S48_RS07595	42.8124816168889	3.29975251124468	0.697855222047933	4.72841988852816	2.26273871271161e-06	1.5541909236527e-05
gene-J2S48_RS12455	144.212902527459	2.17710970430818	0.46196382834058	4.71272764391223	2.44422785801561e-06	1.67556363730503e-05
gene-J2S48_RS20700	1284.21987238165	1.5994928667631	0.340493722230872	4.69756933045175	2.6327583121353e-06	1.80127975925976e-05
gene-J2S48_RS06110	199.922298498535	-2.3430143645951	0.499295912421506	-4.69263678372983	2.69706088290706e-06	1.84167724616441e-05
gene-J2S48_RS06685	4993.94985398908	1.47110139450737	0.314157180294318	4.68269225337829	2.83131427450905e-06	1.92959025361969e-05
MSTRG.3174.1	284.622128335435	-1.5363691491625	0.328904974600829	-4.67116422008238	2.99497371184163e-06	2.03716367234587e-05
MSTRG.1169.1	1016.64517437805	-1.45732713780895	0.312552571356238	-4.66266244902504	3.12144511902361e-06	2.11907407983327e-05
gene-J2S48_RS19075	79.5523344636938	-2.75672356335023	0.591502133603103	-4.66054711680887	3.15369954813802e-06	2.1368296938351e-05
gene-J2S48_RS05190	1827.96166276835	1.79178107596915	0.384715765322278	4.65741525946609	3.20204156228912e-06	2.16539606036656e-05
gene-J2S48_RS00945	494.316159803258	1.50107696001697	0.322828455578411	4.64976656821497	3.32310926477515e-06	2.24293868102261e-05
gene-J2S48_RS16770	5561.9359118053	-1.86815385453052	0.402013024745731	-4.64699832974841	3.36799891560803e-06	2.26886542334133e-05
gene-J2S48_RS17010	100.574144570356	2.31138410571771	0.497595363860148	4.64510779961234	3.398989239278e-06	2.28534727546849e-05
gene-J2S48_RS08435	1276.66140593956	-1.34608247975463	0.289910111562273	-4.64310290007078	3.4321530537312e-06	2.30095088557086e-05
gene-J2S48_RS18950	195.197827507178	-1.93012620356002	0.415714613330942	-4.64291160730374	3.43533346603928e-06	2.30095088557086e-05
gene-J2S48_RS10435	1646.23663910953	2.21996727619216	0.478897348233833	4.63558064035929	3.55936927246405e-06	2.37947911477893e-05
gene-J2S48_RS09095	435.234473127059	-1.61488246750651	0.348586646000387	-4.63265729205451	3.61001864481294e-06	2.408741964339e-05
MSTRG.3531.1	5192.62918674251	2.43334130108753	0.525655331213549	4.62915746610963	3.67156504102147e-06	2.4451506347335e-05
gene-J2S48_RS24865	166.760732986119	2.79722750900368	0.604350574817381	4.62848489860198	3.68350718950484e-06	2.44844889655322e-05
gene-J2S48_RS00685	159.20504210505	2.98658318656442	0.645536327351011	4.62651451208022	3.71870822408235e-06	2.46337241206726e-05
gene-J2S48_RS07970	3905.27167758625	1.60788123964619	0.34754169458953	4.6264412721622	3.7200228546491e-06	2.46337241206726e-05
gene-J2S48_RS17975	1540.00658608329	-1.7006009080684	0.367995720886296	-4.62125185578952	3.81431376443241e-06	2.52104549373712e-05
gene-J2S48_RS19465	1717.5178201221	-1.26775455573181	0.274521739776169	-4.61804794318102	3.8736676781335e-06	2.55545346073478e-05
gene-J2S48_RS21945	727.929092873152	1.50348303643215	0.325707900801681	4.61604717825866	3.91118069817196e-06	2.57535074919105e-05
gene-J2S48_RS14445	916.829378803945	-1.50832417718635	0.327548721307919	-4.60488495013362	4.12693953509626e-06	2.71046060128555e-05
gene-J2S48_RS15760	1478.98226731336	-1.53815797269317	0.334073640369692	-4.60424824595864	4.13958441817805e-06	2.71046060128555e-05
MSTRG.2697.1	131.032903601424	-2.27237126987625	0.493528238210139	-4.60433890899005	4.13778159486829e-06	2.71046060128555e-05
gene-J2S48_RS19395	101.341749590637	2.49099986158128	0.541141183914241	4.60323467447646	4.15979047835003e-06	2.71860933687689e-05
gene-J2S48_RS04405	44607.51557519	-1.61821682910594	0.351653485458801	-4.60173692575421	4.18982196692999e-06	2.73313712293403e-05
gene-J2S48_RS18370	8874.48537759826	2.20391834292625	0.479155251114535	4.59959133871505	4.23320554732098e-06	2.75630465283743e-05
gene-J2S48_RS02040	1062.35018688517	1.38384104866719	0.300931356181733	4.59852727288241	4.25488021452514e-06	2.76527743812274e-05
gene-J2S48_RS20720	338.587222929684	1.45898040162948	0.31775948826591	4.5914613269032	4.40153209878095e-06	2.85529017444994e-05
gene-J2S48_RS17180	333.794670905254	1.58753351577073	0.345866319557345	4.59002055419135	4.43202364052131e-06	2.86975578793829e-05
gene-J2S48_RS22355	173.227972853477	2.15134385946411	0.469166928029716	4.58545505007941	4.52998728972499e-06	2.92777591806396e-05
gene-J2S48_RS04775	1200.622777662	-1.71398269700343	0.374390557260891	-4.57806070095153	4.69306522443127e-06	3.02758885472979e-05
MSTRG.33.1	642.867029843571	-1.60559424989654	0.351059808334706	-4.57356328402521	4.79498760298022e-06	3.08765470096318e-05
gene-J2S48_RS15955	124.872300778951	2.13182526322794	0.466318847081996	4.57160433589142	4.84004191527088e-06	3.11094804205392e-05
gene-J2S48_RS10400	8106.60258561145	2.27767650091174	0.498552022354663	4.56858341513542	4.91031644481984e-06	3.15033672274797e-05
gene-J2S48_RS18925	673.857615500158	-1.41932137634278	0.311168754769552	-4.56125929929539	5.08477417711217e-06	3.25630053792028e-05
gene-J2S48_RS05705	629.839256029111	-1.60715364741313	0.352612216203021	-4.55785016389731	5.16798836190002e-06	3.30355168462332e-05
gene-J2S48_RS23975	205.60269078156	-2.39750845455522	0.527462921321145	-4.5453592236401	5.48416414656584e-06	3.49927632157015e-05
gene-J2S48_RS13285	259.968347664141	-1.85730150887336	0.408654978616363	-4.54491345036802	5.49578315473538e-06	3.500314252916e-05
gene-J2S48_RS15460	359.8154531425	1.71833815676303	0.378306969112984	4.54217949194015	5.56756047755259e-06	3.53959425641864e-05
MSTRG.3198.1	63.9188907798172	2.49971055839463	0.550543098794124	4.54044481507414	5.61356707364764e-06	3.56237780054125e-05
gene-J2S48_RS05640	471.344108188718	-1.82270836293766	0.40212566106454	-4.53268353507319	5.8239035173026e-06	3.68917432569819e-05
gene-J2S48_RS05135	252.823763190031	-1.70089999008979	0.375421792997628	-4.53063733063717	5.88060135400041e-06	3.71836580199701e-05
gene-J2S48_RS04700	160.142384642758	1.88298681429239	0.416102263177735	4.52529818009686	6.03104114409734e-06	3.80661930230144e-05
gene-J2S48_RS11635	594.961651732866	-1.87537363673278	0.414569923454363	-4.52366061943523	6.07791556801845e-06	3.82930543790802e-05
rna-J2S48_RS08400	29.3063358176854	-4.43896682258873	0.982042963937122	-4.52013505070329	6.1800194787564e-06	3.88664420719635e-05
gene-J2S48_RS13850	384.142740179003	-1.5935965998309	0.353239061229473	-4.51138272841141	6.44063885009454e-06	4.04328994478157e-05
gene-J2S48_RS03960	256.015956475979	1.58000539161524	0.35036039006034	4.50965758812841	6.49323452686741e-06	4.05287695734373e-05
gene-J2S48_RS06820	11.5070656521656	4.92736690520961	1.09254196741887	4.51000240919854	6.48268895167485e-06	4.05287695734373e-05
gene-J2S48_RS10460	12447.6682778274	1.90431078249682	0.422301298301093	4.5093652095265	6.50218912368592e-06	4.05287695734373e-05
gene-J2S48_RS13035	560.19785094451	1.68607198580388	0.373844470280118	4.51008940841233	6.48003086660672e-06	4.05287695734373e-05
gene-J2S48_RS13090	212.825467853506	1.79583464809855	0.398324144204674	4.50847550726372	6.52951051705729e-06	4.06267768050652e-05
MSTRG.146.1	4255.28490542398	-1.8474755460617	0.409895019168117	-4.50719198738048	6.56911903510786e-06	4.08007517375582e-05
gene-J2S48_RS10345	2066.25549581357	2.25029789016231	0.499546024709446	4.50468581242573	6.64712140743504e-06	4.12121527260973e-05
gene-J2S48_RS17630	141.564690979027	2.00985793228447	0.447003737409239	4.49628887653888	6.9149773922775e-06	4.27971127299436e-05
gene-J2S48_RS10565	883.398709160238	-1.73605948610933	0.386276034594131	-4.49434945642809	6.97829503635967e-06	4.31128174821304e-05
gene-J2S48_RS12735	111.886319584499	1.98877149088275	0.443044989033943	4.48887029558614	7.16018747381766e-06	4.41586914098297e-05
gene-J2S48_RS07430	1542.15638341196	-1.31598615109076	0.293225672735179	-4.4879636179717	7.19072047603328e-06	4.41913926799028e-05
gene-J2S48_RS21860	1109.40398777858	1.91066757268161	0.425710113800126	4.48818928830683	7.1831092514043e-06	4.41913926799028e-05
MSTRG.161.1	5347.96297305265	-1.55286344281626	0.346239360018649	-4.48494198560389	7.29337757677677e-06	4.47437857293328e-05
gene-J2S48_RS15540	87.6592978320061	-2.91770908421758	0.651110112101439	-4.48113004235299	7.4248850808817e-06	4.54709308362388e-05
gene-J2S48_RS18845	73.6603979030184	2.60479855300029	0.581341426836234	4.4806690745851	7.44094074659852e-06	4.54897302536381e-05
MSTRG.127.1	107.57091454645	2.1068160914828	0.471467622201231	4.46863367127164	7.87208129661674e-06	4.80416389931158e-05
gene-J2S48_RS04855	192.625179960582	2.10451560631145	0.47192241243757	4.45945255162012	8.21692607402861e-06	5.00589426736039e-05
gene-J2S48_RS07790	287.046109461489	-2.13751159014118	0.479639447773775	-4.45649664568322	8.33099039367948e-06	5.06657280365612e-05
gene-J2S48_RS13385	3049.0966492883	1.71134444476199	0.384071323349559	4.45579854761618	8.35814911433985e-06	5.07428012955503e-05
gene-J2S48_RS12150	516.276263152791	-1.40112251668371	0.315511233273282	-4.44080073519957	8.96247571357609e-06	5.43175647485416e-05
gene-J2S48_RS21040	563.746321788417	1.52679005493753	0.344042048854993	4.4378007281925	9.08826967626193e-06	5.49848163660544e-05
gene-J2S48_RS10590	81.5555896443971	-2.18430895092762	0.493882607125339	-4.42272904413757	9.74619390776729e-06	5.88636504463945e-05
gene-J2S48_RS04720	34.9662804060034	3.30375738337418	0.747398876746186	4.42034031112964	9.85455859430911e-06	5.94156949326417e-05
gene-J2S48_RS22045	6080.43131472792	1.8539713801817	0.420202630762539	4.41208894103615	1.02378038512977e-05	6.16203211187212e-05
gene-J2S48_RS10415	2285.66700429143	2.30463244119832	0.522971188375824	4.4068057522552	1.04906187396965e-05	6.30336834393771e-05
MSTRG.792.1	698.464060799986	-1.44628211034832	0.328268200636868	-4.4057941267001	1.0539703024075e-05	6.3220170707765e-05
gene-J2S48_RS07900	218.453203560353	1.62051313931886	0.367866303724227	4.40516873362146	1.05701568395254e-05	6.32944605279612e-05
gene-J2S48_RS07180	352.814357165305	1.81327454062352	0.411795527487513	4.40333714085445	1.0659831278046e-05	6.37225067696163e-05
gene-J2S48_RS15045	985.325958552726	1.6212584524862	0.370025123931655	4.3814820876478	1.17874736007848e-05	7.03433049804925e-05
gene-J2S48_RS17780	190.690944732849	2.16186768862097	0.493575106302534	4.38001767312767	1.18669683992278e-05	7.06972624192089e-05
MSTRG.3457.1	186.260538745948	-1.98630358683441	0.453838893749286	-4.37667113636961	1.20505581821926e-05	7.16691091888299e-05
gene-J2S48_RS09860	373.352160909031	1.47230502717612	0.337282363431507	4.36520016106654	1.27006406327987e-05	7.54073629435491e-05
gene-J2S48_RS17940	100.878174906611	2.07353745445003	0.477542850804655	4.3420971562157	1.41129095123666e-05	8.3650629478545e-05
MSTRG.2309.1	873.171152335524	-1.2178161599539	0.281000583693098	-4.33385633562944	1.46519811247765e-05	8.66991383109661e-05
gene-J2S48_RS24590	893.733976922196	1.43759288818508	0.331936260770871	4.33093053722571	1.48480520586629e-05	8.77111743026914e-05
gene-J2S48_RS08485	594.543202934758	1.47590395767701	0.340916929855612	4.32921872874457	1.49639255045492e-05	8.82468536067946e-05
gene-J2S48_RS14960	142.814482962686	-1.72556577751415	0.398745549676072	-4.32748598427228	1.50820939268604e-05	8.8794243740827e-05
gene-J2S48_RS20350	1690.43679998344	-1.43970846102747	0.332733084124809	-4.32691706871996	1.51210860497612e-05	8.88744369669692e-05
gene-J2S48_RS17070	206.623832174281	1.67347704417779	0.387019636855504	4.32401068269979	1.53217871946537e-05	8.99032169897355e-05
gene-J2S48_RS12580	655.890235687056	2.03603963642993	0.471276361386488	4.3202668396945	1.55840639910973e-05	9.12892577940032e-05
gene-J2S48_RS21745	998.44163043205	-1.68763458889049	0.3906845713467	-4.31968578404098	1.56251518653943e-05	9.13771402078068e-05
gene-J2S48_RS18130	168.28343856213	1.83231215460729	0.424444865302675	4.3169615287975	1.5819171652147e-05	9.23575971624515e-05
gene-J2S48_RS02520	86.1659456900757	3.08609162587731	0.715699209525753	4.31199529746897	1.61787875770507e-05	9.4299988157086e-05
gene-J2S48_RS16735	339.141110899422	-1.77415044293067	0.411751518214194	-4.30878907411279	1.64150823485388e-05	9.55183280181583e-05
gene-J2S48_RS00710	119.050007068702	-2.41626752246626	0.560933370022989	-4.30758384434721	1.65047540473562e-05	9.58808514558687e-05
gene-J2S48_RS26365	177.639830416667	-1.69583695075077	0.393803465757941	-4.30630275812035	1.66005814264254e-05	9.62778753920002e-05
MSTRG.2785.1	537.08861582828	-4.12930540894467	0.959100566466828	-4.30539356697115	1.66689118896668e-05	9.6514377437195e-05
gene-J2S48_RS00380	1094.63267317228	-1.29486569265603	0.300929079847276	-4.30289320431639	1.68582121458966e-05	9.7449368229498e-05
gene-J2S48_RS00255	111.051111168367	2.13525811127883	0.49644864319135	4.30106545876049	1.6997883449179e-05	9.80948693945205e-05
gene-J2S48_RS03895	5817.12904122399	1.6408888929796	0.381608298543173	4.29992979514295	1.70852224747145e-05	9.84367340936263e-05
gene-J2S48_RS09370	940.328788743278	1.26828350918235	0.295137190861777	4.29726767229527	1.72916341703939e-05	9.94623883397204e-05
MSTRG.644.1	3656.60386821951	-1.37422065276644	0.320787719511236	-4.28389420536501	1.83650263802648e-05	0.000105463421983718
MSTRG.2480.1	1674.24994136207	-2.65591114409416	0.620605438372767	-4.27954861474947	1.87272730567126e-05	0.000107367655511726
gene-J2S48_RS16260	1226.7280330658	-1.33943176361786	0.313447289085737	-4.27322810008889	1.92663185268495e-05	0.000110277636927375
MSTRG.3016.1	226.105617372129	-2.1676703096061	0.507440240559107	-4.27177455855239	1.9392357344642e-05	0.000110817989850376
gene-J2S48_RS17490	3740.12910852241	1.54884518512238	0.362742079926333	4.26982495506704	1.95626439046929e-05	0.000111609025404136
gene-J2S48_RS04880	86.6027627891894	-2.61386120949037	0.613780364532336	-4.25862631086606	2.05686984684387e-05	0.0001171579686747
gene-J2S48_RS05555	109.655927011995	2.61107886308207	0.613365613306894	4.25696975251795	2.07216377959258e-05	0.00011783749545313
MSTRG.1517.1	58.3013538052797	-2.57218650216819	0.605551485827682	-4.24767598192326	2.15999482694839e-05	0.000122434658233013
gene-J2S48_RS16190	340.789241903185	-2.09232492541507	0.492557877859043	-4.24787627904682	2.1580650976824e-05	0.000122434658233013
gene-J2S48_RS24295	271.588467131153	1.61178129503227	0.379749654794238	4.24432589913898	2.19251514741483e-05	0.000124077230394089
gene-J2S48_RS04515	9826.27222302175	-1.86184735786316	0.439188038135466	-4.23929432542713	2.24223519996253e-05	0.000126686288797883
gene-J2S48_RS22250	630.153556298019	-1.22611843572367	0.289481685763013	-4.23556479053893	2.27977954770809e-05	0.000128600124889234
MSTRG.51.1	11399.7481646825	-1.1726387173494	0.277005753367004	-4.2332648441268	2.30322998739813e-05	0.000129714061830477
